"","Date","Size","Price","Local_Amount","Currency"
"225","2017-11-17T09:54:29+00:00","9.5",275,275,"USD"
"226","2017-11-16T06:31:03+00:00","9.5",219,219,"USD"
"227","2017-11-16T03:46:40+00:00","9.5",232,232,"USD"
"228","2017-11-16T03:26:50+00:00","9.5",228,228,"USD"
"229","2017-11-15T14:56:19+00:00","9.5",230,230,"USD"
"230","2017-11-14T03:13:02+00:00","9.5",220,220,"USD"
"231","2017-11-13T13:40:11+00:00","9.5",270,270,"USD"
"232","2017-11-13T13:03:42+00:00","9.5",275,275,"USD"
"233","2017-11-12T12:41:02+00:00","9.5",212,212,"USD"
"234","2017-11-12T02:48:34+00:00","9.5",229,229,"USD"
"235","2017-11-11T16:28:17+00:00","9.5",270,270,"USD"
"236","2017-11-10T17:33:49+00:00","9.5",275,275,"USD"
"237","2017-11-08T14:00:01+00:00","9.5",270,270,"USD"
"238","2017-11-08T03:28:26+00:00","9.5",215,215,"USD"
"239","2017-11-07T03:57:53+00:00","9.5",202,202,"USD"
"240","2017-11-06T23:58:07+00:00","9.5",270,270,"USD"
"241","2017-11-06T17:22:36+00:00","9.5",207,207,"USD"
"242","2017-10-31T18:17:35+00:00","9.5",275,275,"USD"
"243","2017-10-30T21:45:57+00:00","9.5",205,205,"USD"
"244","2017-10-30T01:51:56+00:00","9.5",275,275,"USD"
"245","2017-10-29T23:52:43+00:00","9.5",265,265,"USD"
"246","2017-10-29T02:15:16+00:00","9.5",220,220,"USD"
"247","2017-10-28T12:22:45+00:00","9.5",215,215,"USD"
"248","2017-10-28T12:12:02+00:00","9.5",210,210,"USD"
"249","2017-10-28T12:04:22+00:00","9.5",208,208,"USD"
"250","2017-10-27T05:29:18+00:00","9.5",250,250,"USD"
"251","2017-10-23T18:36:59+00:00","9.5",275,275,"USD"
"252","2017-10-23T12:13:24+00:00","9.5",265,265,"USD"
"253","2017-10-18T01:26:12+00:00","9.5",209,209,"USD"
"254","2017-10-18T01:25:50+00:00","9.5",210,210,"USD"
"255","2017-10-18T00:04:41+00:00","9.5",250,250,"USD"
"256","2017-10-17T05:13:33+00:00","9.5",250,250,"USD"
"257","2017-10-16T22:01:34+00:00","9.5",229,229,"USD"
"258","2017-10-16T20:04:42+00:00","9.5",210,210,"USD"
"259","2017-10-15T21:22:28+00:00","9.5",260,260,"USD"
"260","2017-10-15T13:04:22+00:00","9.5",250,250,"USD"
"261","2017-10-13T21:04:37+00:00","9.5",210,210,"USD"
"262","2017-10-12T07:47:07+00:00","9.5",298,298,"USD"
"263","2017-10-04T19:50:57+00:00","9.5",224,224,"USD"
"264","2017-10-04T15:56:59+00:00","9.5",275,275,"USD"
"265","2017-10-04T13:05:14+00:00","9.5",275,275,"USD"
"266","2017-09-29T15:18:46+00:00","9.5",275,275,"USD"
"267","2017-09-29T07:26:27+00:00","9.5",205,205,"USD"
"268","2017-09-25T16:38:01+00:00","9.5",275,275,"USD"
"269","2017-09-16T08:53:26+00:00","9.5",275,275,"USD"
"270","2017-09-13T17:06:34+00:00","9.5",161,161,"USD"
"271","2017-09-09T23:30:49+00:00","9.5",275,275,"USD"
"272","2017-09-08T13:47:37+00:00","9.5",250,250,"USD"
"273","2017-09-07T13:34:32+00:00","9.5",250,250,"USD"
"274","2017-09-06T21:52:33+00:00","9.5",180,180,"USD"
"275","2017-09-06T17:09:42+00:00","9.5",318,318,"USD"
"276","2017-09-04T06:12:05+00:00","9.5",250,250,"USD"
"277","2017-09-04T05:40:20+00:00","9.5",225,225,"USD"
"278","2017-09-03T22:30:53+00:00","9.5",220,220,"USD"
"279","2017-09-02T21:44:45+00:00","9.5",250,250,"USD"
"280","2017-09-02T20:13:50+00:00","9.5",180,180,"USD"
"281","2017-09-01T19:31:33+00:00","9.5",166,166,"USD"
"282","2017-08-29T08:10:02+00:00","9.5",275,275,"USD"
"283","2017-08-28T15:20:32+00:00","9.5",275,275,"USD"
"284","2017-08-26T08:39:57+00:00","9.5",170,170,"USD"
"285","2017-08-25T15:42:10+00:00","9.5",225,225,"USD"
"286","2017-08-25T14:21:18+00:00","9.5",275,275,"USD"
"287","2017-08-25T00:33:39+00:00","9.5",318,318,"USD"
"288","2017-08-23T02:27:59+00:00","9.5",210,210,"USD"
"289","2017-08-23T00:14:53+00:00","9.5",209,209,"USD"
"290","2017-08-22T16:43:03+00:00","9.5",150,150,"USD"
"291","2017-08-22T16:40:13+00:00","9.5",165,165,"USD"
"292","2017-08-21T05:45:54+00:00","9.5",214,214,"USD"
"293","2017-08-19T21:56:14+00:00","9.5",250,250,"USD"
"294","2017-08-19T15:42:22+00:00","9.5",250,250,"USD"
"295","2017-08-19T15:02:36+00:00","9.5",250,250,"USD"
"296","2017-08-18T23:27:20+00:00","9.5",250,250,"USD"
"297","2017-08-18T08:03:15+00:00","9.5",250,250,"USD"
"298","2017-08-17T15:37:46+00:00","9.5",250,250,"USD"
"299","2017-08-16T22:01:11+00:00","9.5",225,225,"USD"
"300","2017-08-14T20:33:09+00:00","9.5",250,250,"USD"
"301","2017-08-14T14:38:50+00:00","9.5",250,250,"USD"
"302","2017-08-13T15:09:35+00:00","9.5",250,250,"USD"
"303","2017-08-13T07:02:09+00:00","9.5",250,250,"USD"
"304","2017-08-12T22:09:23+00:00","9.5",190,190,"USD"
"305","2017-08-12T16:01:41+00:00","9.5",250,250,"USD"
"306","2017-08-12T00:43:48+00:00","9.5",250,250,"USD"
"307","2017-08-09T23:12:13+00:00","9.5",250,250,"USD"
"308","2017-08-09T15:53:49+00:00","9.5",250,250,"USD"
"309","2017-08-09T15:28:04+00:00","9.5",250,250,"USD"
"310","2017-08-09T14:29:50+00:00","9.5",250,250,"USD"
"311","2017-08-09T12:08:49+00:00","9.5",250,250,"USD"
"312","2017-08-09T06:24:29+00:00","9.5",250,250,"USD"
"313","2017-08-09T05:18:29+00:00","9.5",250,250,"USD"
"314","2017-08-08T11:32:50+00:00","9.5",210,210,"USD"
"315","2017-08-07T19:41:11+00:00","9.5",200,200,"USD"
"316","2017-08-07T08:04:25+00:00","9.5",250,250,"USD"
"317","2017-08-06T20:00:27+00:00","9.5",200,200,"USD"
"318","2017-08-06T08:01:47+00:00","9.5",250,250,"USD"
