"","Date","Time","Size","Price","Local_Amount","Currency","Name","Brand","Year","Month","Day","Number_Price"
"120",2018-12-16,"06:06:32+00:00","10.5",384,384,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",384
"121",2018-12-16,"06:06:18+00:00","12",366,366,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",366
"122",2018-12-16,"05:55:51+00:00","9",391,391,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",391
"123",2018-12-16,"05:23:09+00:00","7.5",440,440,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",440
"124",2018-12-16,"05:20:47+00:00","8",400,400,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",400
"125",2018-12-16,"05:20:22+00:00","14",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390
"126",2018-12-16,"05:06:10+00:00","11.5",393,393,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",393
"127",2018-12-16,"05:06:03+00:00","7",435,435,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",435
"128",2018-12-16,"04:41:40+00:00","11",350,350,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",350
"129",2018-12-16,"03:56:47+00:00","11.5",391,391,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",391
"130",2018-12-16,"03:49:57+00:00","5",414,414,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",414
"131",2018-12-16,"03:48:25+00:00","9",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390
"132",2018-12-16,"03:47:29+00:00","9.5",389,389,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",389
"133",2018-12-16,"03:08:34+00:00","8",410,410,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",410
"134",2018-12-16,"03:07:22+00:00","12.5",347,347,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",347
"135",2018-12-16,"03:01:51+00:00","10",375,375,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",375
"136",2018-12-16,"02:48:13+00:00","9.5",376,376,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",376
"137",2018-12-16,"02:45:39+00:00","10.5",383,383,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",383
